spp,CommonName,Source,PrimerNote,Country,Site,lat_deg,lat_min,lat_sec,lon_deg,lon_min,lon_sec,CollectionYear,NumMarkers,MarkerName,CrossSpp,n,Repeat,He,Hese,Notes
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Pescara_A,42,30.19,,14,18.14,,2012,1,Ee2-508,0,30,3,0.723,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Pescara_A,42,30.19,,14,18.14,,2012,1,Ee2-165b,0,35,3,0.511,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Pescara_B,42,54.19,,14,10.31,,2012,1,Ee2-91b,0,35,5,0.843,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Pescara_B,42,54.19,,14,10.31,,2012,1,Ee2-407,0,35,2,0.789,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Pescara_B,42,54.19,,14,10.31,,2012,1,EJ41.1,1,33,5,0.697,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Pescara_B,42,54.19,,14,10.31,,2012,1,Ee10,0,35,2,0.892,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Pescara_B,42,54.19,,14,10.31,,2012,1,EJ27.1,1,35,2,0.947,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Pescara_B,42,54.19,,14,10.31,,2012,1,EJ35,1,35,2,0.913,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Pescara_B,42,54.19,,14,10.31,,2012,1,Enja83,1,35,2,0.761,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Pescara_B,42,54.19,,14,10.31,,2012,1,Ee2-507,0,35,4,0.952,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Pescara_B,42,54.19,,14,10.31,,2012,1,Eja17,1,35,2,0.764,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Pescara_B,42,54.19,,14,10.31,,2012,1,EJ2,1,35,2,0.957,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Pescara_B,42,54.19,,14,10.31,,2012,1,Ee2-135,0,35,5,0.858,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Pescara_B,42,54.19,,14,10.31,,2012,1,Ee2-165b,0,35,3,0.595,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Sperlonga,41,12.17,,13,23.85,,2013,1,Ee2-91b,0,23,5,0.839,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Sperlonga,41,12.17,,13,23.85,,2013,1,Ee2-407,0,30,2,0.901,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Sperlonga,41,12.17,,13,23.85,,2013,1,EJ41.1,1,30,5,0.669,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Sperlonga,41,12.17,,13,23.85,,2013,1,Ee10,0,30,2,0.821,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Sperlonga,41,12.17,,13,23.85,,2013,1,EJ35,1,30,2,0.861,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Sperlonga,41,12.17,,13,23.85,,2013,1,Enja83,1,30,2,0.741,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Sperlonga,41,12.17,,13,23.85,,2013,1,Ee2-507,0,30,4,0.952,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Sperlonga,41,12.17,,13,23.85,,2013,1,Eja17,1,22,2,0.672,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Sperlonga,41,12.17,,13,23.85,,2013,1,EJ2,1,30,2,0.944,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Sperlonga,41,12.17,,13,23.85,,2013,1,Ee2-135,0,30,5,0.866,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Sperlonga,41,12.17,,13,23.85,,2013,1,Ee2-508,0,21,3,0.652,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Sperlonga,41,12.17,,13,23.85,,2013,1,Ee2-165b,0,30,3,0.423,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Castellammare del Golfo,38,4.81,,12,59.29,,2013,1,Ee2-91b,0,29,5,0.767,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Castellammare del Golfo,38,4.81,,12,59.29,,2013,1,EJ41.1,1,29,5,0.601,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Castellammare del Golfo,38,4.81,,12,59.29,,2013,1,EJ27.1,1,29,2,0.948,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Castellammare del Golfo,38,4.81,,12,59.29,,2013,1,EJ35,1,29,2,0.904,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Castellammare del Golfo,38,4.81,,12,59.29,,2013,1,Enja83,1,27,2,0.766,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Castellammare del Golfo,38,4.81,,12,59.29,,2013,1,Ee2-507,0,29,4,0.959,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Castellammare del Golfo,38,4.81,,12,59.29,,2013,1,Eja17,1,29,2,0.676,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Castellammare del Golfo,38,4.81,,12,59.29,,2013,1,EJ2,1,29,2,0.951,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Castellammare del Golfo,38,4.81,,12,59.29,,2013,1,Ee2-135,0,29,5,0.865,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Castellammare del Golfo,38,4.81,,12,59.29,,2013,1,Ee2-508,0,29,3,0.62,,
Engraulis encrasicolus,European anchovy,Ruggeri et al. (2016) PLoS ONE 11:e0153061,0,Italy,Castellammare del Golfo,38,4.81,,12,59.29,,2013,1,Ee2-165b,0,29,3,0.456,,
Gadus morhua,Atlantic cod,Ruzzante et al. 1996 inshore-offshore CJFAS,0,Canada,"North Cape, Grand Bank Feb 1993",48.1,,,-47.4,,,1993,5,,0,24.6,2,0.853,,
Amphiprion polymnus,Saddleback clownfish,Saenz-Agudelo et al. (2012) Molecular Ecology 21:4695-4705,0,Papua New Guinea,Bootless Bay,-9.529509,,,147.269312,,,2010,1,B6,1,524,4,0.821,,geo coordinates pulled from place name
Amphiprion polymnus,Saddleback clownfish,Saenz-Agudelo et al. (2012) Molecular Ecology 21:4695-4705,0,Papua New Guinea,Bootless Bay,-9.529509,,,147.269312,,,2010,1,A105,1,524,2,0.542,,geo coordinates pulled from place name
Amphiprion polymnus,Saddleback clownfish,Saenz-Agudelo et al. (2012) Molecular Ecology 21:4695-4705,0,Papua New Guinea,Bootless Bay,-9.529509,,,147.269312,,,2010,1,A115,1,524,2,0.217,,geo coordinates pulled from place name
Amphiprion polymnus,Saddleback clownfish,Saenz-Agudelo et al. (2012) Molecular Ecology 21:4695-4705,0,Papua New Guinea,Bootless Bay,-9.529509,,,147.269312,,,2010,1,D1,1,524,4,0.92,,geo coordinates pulled from place name
Amphiprion polymnus,Saddleback clownfish,Saenz-Agudelo et al. (2012) Molecular Ecology 21:4695-4705,0,Papua New Guinea,Bootless Bay,-9.529509,,,147.269312,,,2010,1,A130,1,524,2,0.761,,geo coordinates pulled from place name
Amphiprion polymnus,Saddleback clownfish,Saenz-Agudelo et al. (2012) Molecular Ecology 21:4695-4705,0,Papua New Guinea,Bootless Bay,-9.529509,,,147.269312,,,2010,1,A131,1,524,2,0.5,,geo coordinates pulled from place name
Amphiprion polymnus,Saddleback clownfish,Saenz-Agudelo et al. (2012) Molecular Ecology 21:4695-4705,0,Papua New Guinea,Bootless Bay,-9.529509,,,147.269312,,,2010,1,D114,1,524,4,0.875,,geo coordinates pulled from place name
Amphiprion polymnus,Saddleback clownfish,Saenz-Agudelo et al. (2012) Molecular Ecology 21:4695-4705,0,Papua New Guinea,Bootless Bay,-9.529509,,,147.269312,,,2010,1,C9,1,524,4,0.318,,geo coordinates pulled from place name
Amphiprion polymnus,Saddleback clownfish,Saenz-Agudelo et al. (2012) Molecular Ecology 21:4695-4705,0,Papua New Guinea,Bootless Bay,-9.529509,,,147.269312,,,2010,1,D108,1,524,4,0.908,,geo coordinates pulled from place name
Amphiprion polymnus,Saddleback clownfish,Saenz-Agudelo et al. (2012) Molecular Ecology 21:4695-4705,0,Papua New Guinea,Bootless Bay,-9.529509,,,147.269312,,,2010,1,79,0,524,2,0.796,,geo coordinates pulled from place name
Amphiprion polymnus,Saddleback clownfish,Saenz-Agudelo et al. (2012) Molecular Ecology 21:4695-4705,0,Papua New Guinea,Bootless Bay,-9.529509,,,147.269312,,,2010,1,44,0,524,2,0.596,,geo coordinates pulled from place name
Amphiprion polymnus,Saddleback clownfish,Saenz-Agudelo et al. (2012) Molecular Ecology 21:4695-4705,0,Papua New Guinea,Bootless Bay,-9.529509,,,147.269312,,,2010,1,45,0,524,2,0.545,,geo coordinates pulled from place name
Amphiprion polymnus,Saddleback clownfish,Saenz-Agudelo et al. (2012) Molecular Ecology 21:4695-4705,0,Papua New Guinea,Bootless Bay,-9.529509,,,147.269312,,,2010,1,65,0,524,2,0.108,,geo coordinates pulled from place name
Amphiprion polymnus,Saddleback clownfish,Saenz-Agudelo et al. (2012) Molecular Ecology 21:4695-4705,0,Papua New Guinea,Bootless Bay,-9.529509,,,147.269312,,,2010,1,61,0,524,2,0.696,,geo coordinates pulled from place name
Amphiprion polymnus,Saddleback clownfish,Saenz-Agudelo et al. (2012) Molecular Ecology 21:4695-4705,0,Papua New Guinea,Bootless Bay,-9.529509,,,147.269312,,,2010,1,3GATA,0,524,4,0.941,,geo coordinates pulled from place name
Amphiprion polymnus,Saddleback clownfish,Saenz-Agudelo et al. (2012) Molecular Ecology 21:4695-4705,0,Papua New Guinea,Bootless Bay,-9.529509,,,147.269312,,,2010,1,55,0,524,2,0.663,,geo coordinates pulled from place name
Amphiprion polymnus,Saddleback clownfish,Saenz-Agudelo et al. (2012) Molecular Ecology 21:4695-4705,0,Papua New Guinea,Bootless Bay,-9.529509,,,147.269312,,,2010,1,120,0,524,2,0.651,,geo coordinates pulled from place name
Amphiprion polymnus,Saddleback clownfish,Saenz-Agudelo et al. (2012) Molecular Ecology 21:4695-4705,0,Papua New Guinea,Bootless Bay,-9.529509,,,147.269312,,,2010,1,10TCTA,0,524,4,0.874,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,Bari,41.128167,,,16.876242,,,2010-2011,1,Dv33,0,86,2,0.88,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,Monopoli,40.952895,,,17.309038,,,2010-2011,1,Bld15,1,42,,0.91,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,Monopoli,40.952895,,,17.309038,,,2010-2011,1,Om27,1,42,2,0.9,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,Monopoli,40.952895,,,17.309038,,,2010-2011,1,Om38,1,42,2,0.79,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,Monopoli,40.952895,,,17.309038,,,2010-2011,1,Dv33,0,42,2,0.8,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,Monopoli,40.952895,,,17.309038,,,2010-2011,1,Dv4,0,42,2,0.85,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,Hotel La Darsena,40.772547,,,17.663109,,,2010-2011,1,Bld15,1,82,,0.88,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,Hotel La Darsena,40.772547,,,17.663109,,,2010-2011,1,Om38,1,82,2,0.62,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,Hotel La Darsena,40.772547,,,17.663109,,,2010-2011,1,Dv33,0,82,2,0.87,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,Hotel La Darsena,40.772547,,,17.663109,,,2010-2011,1,Dv6,0,82,2,0.84,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,Hotel La Darsena,40.772547,,,17.663109,,,2010-2011,1,Dv61,0,82,2,0.95,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,Torre Guaceto MPA,40.718239,,,17.794204,,,2010-2011,1,Bld15,1,69,,0.88,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,Torre Guaceto MPA,40.718239,,,17.794204,,,2010-2011,1,Om27,1,69,2,0.87,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,Torre Guaceto MPA,40.718239,,,17.794204,,,2010-2011,1,Dv6,0,69,2,0.79,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,Torre Guaceto MPA,40.718239,,,17.794204,,,2010-2011,1,Dv61,0,69,2,0.95,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,Torre Guaceto MPA,40.718239,,,17.794204,,,2010-2011,1,Dv4,0,69,2,0.87,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,Punta Penna,40.685457,,,17.944721,,,2010-2011,1,Dv11,0,78,2,0.44,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,Punta Penna,40.685457,,,17.944721,,,2010-2011,1,Om27,1,78,2,0.91,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,Punta Penna,40.685457,,,17.944721,,,2010-2011,1,Dv6,0,78,2,0.81,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,Casalabate,40.508144,,,18.121181,,,2010-2011,1,Om27,1,85,2,0.9,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,Casalabate,40.508144,,,18.121181,,,2010-2011,1,Dv6,0,85,2,0.82,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,San Andrea,40.274653,,,18.436503,,,2010-2011,1,Bld15,1,83,,0.89,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,San Andrea,40.274653,,,18.436503,,,2010-2011,1,Dv6,0,83,2,0.83,,geo coordinates pulled from place name
Diplodus vulgaris,Two-banded sea bream,Sahyoun et al. (2016) PLoS ONE 11:e0167441,0,Italy,San Andrea,40.274653,,,18.436503,,,2010-2011,1,Dv4,0,83,2,0.88,,geo coordinates pulled from place name
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Port Fourchon, LA 1995",28.2086,,,-90.7612,,,1995,1,Lca107,0,286,2,0.806,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Port Fourchon, LA 1995",28.2086,,,-90.7612,,,1995,1,Lca20,0,286,2,0.215,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Port Fourchon, LA 1995",28.2086,,,-90.7612,,,1995,1,Lca22,0,281,2,0.741,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Port Fourchon, LA 1995",28.2086,,,-90.7612,,,1995,1,Lca43,0,275,2,0.553,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Port Fourchon, LA 1995",28.2086,,,-90.7612,,,1995,1,Lca64,0,286,2,0.778,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Port Fourchon, LA 1995",28.2086,,,-90.7612,,,1995,1,Lca91,0,285,2,0.559,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Port Fourchon, LA 1995",28.2086,,,-90.7612,,,1995,1,Prs137,0,286,2,0.7,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Port Fourchon, LA 1995",28.2086,,,-90.7612,,,1995,1,Prs221,0,282,2,0.802,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Port Fourchon, LA 1995",28.2086,,,-90.7612,,,1995,1,Prs229,0,285,2,0.508,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Port Fourchon, LA 1995",28.2086,,,-90.7612,,,1995,1,Prs240,0,276,2,0.901,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Port Fourchon, LA 1995",28.2086,,,-90.7612,,,1995,1,Prs248,0,285,2,0.851,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Port Fourchon, LA 1995",28.2086,,,-90.7612,,,1995,1,Prs257,0,273,3,0.909,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Port Fourchon, LA 1995",28.2086,,,-90.7612,,,1995,1,Prs260,0,283,2,0.39,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Port Fourchon, LA 1995",28.2086,,,-90.7612,,,1995,1,Prs275,0,286,2,0.595,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Port Fourchon, LA 1995",28.2086,,,-90.7612,,,1995,1,Prs282,0,285,2,0.669,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Port Fourchon, LA 1995",28.2086,,,-90.7612,,,1995,1,Prs303,0,285,2,0.416,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Port Fourchon, LA 1995",28.2086,,,-90.7612,,,1995,1,Prs328,0,286,2,0.557,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Port Fourchon, LA 1995",28.2086,,,-90.7612,,,1995,1,Prs333,0,283,2,0.294,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Port Fourchon, LA 1995",28.2086,,,-90.7612,,,1995,1,Prs55,0,277,2,0.228,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Dauphin Island, AL 1995",30.1893,,,-87.4375,,,1995,1,Lca107,0,375,2,0.796,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Dauphin Island, AL 1995",30.1893,,,-87.4375,,,1995,1,Lca20,0,373,2,0.172,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Dauphin Island, AL 1995",30.1893,,,-87.4375,,,1995,1,Lca22,0,376,2,0.712,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Dauphin Island, AL 1995",30.1893,,,-87.4375,,,1995,1,Lca43,0,340,2,0.53,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Dauphin Island, AL 1995",30.1893,,,-87.4375,,,1995,1,Lca64,0,377,2,0.764,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Dauphin Island, AL 1995",30.1893,,,-87.4375,,,1995,1,Lca91,0,375,2,0.58,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Dauphin Island, AL 1995",30.1893,,,-87.4375,,,1995,1,Prs221,0,376,2,0.792,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Dauphin Island, AL 1995",30.1893,,,-87.4375,,,1995,1,Prs229,0,376,2,0.486,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Dauphin Island, AL 1995",30.1893,,,-87.4375,,,1995,1,Prs240,0,372,2,0.85,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Dauphin Island, AL 1995",30.1893,,,-87.4375,,,1995,1,Prs248,0,372,2,0.874,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Dauphin Island, AL 1995",30.1893,,,-87.4375,,,1995,1,Prs257,0,269,3,0.904,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Dauphin Island, AL 1995",30.1893,,,-87.4375,,,1995,1,Prs260,0,376,2,0.339,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Dauphin Island, AL 1995",30.1893,,,-87.4375,,,1995,1,Prs275,0,374,2,0.59,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Dauphin Island, AL 1995",30.1893,,,-87.4375,,,1995,1,Prs282,0,377,2,0.623,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Dauphin Island, AL 1995",30.1893,,,-87.4375,,,1995,1,Prs303,0,374,2,0.375,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Dauphin Island, AL 1995",30.1893,,,-87.4375,,,1995,1,Prs328,0,377,2,0.557,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Dauphin Island, AL 1995",30.1893,,,-87.4375,,,1995,1,Prs333,0,371,2,0.371,,
Lutjanus campechanus,Red snapper,Saillant & Gold 2006 Fish Bull,0,USA,"Dauphin Island, AL 1995",30.1893,,,-87.4375,,,1995,1,Prs55,0,377,2,0.209,,
Stegastes partitus,Bicolor damselfish,Salas et al. 2009 Mar Biol 157:437-445,0,Costa Rica,Uvita Island,9.997083,,,-83.011891,,,2006,1,SpAAC41,0,47,3,0.96,,
Stegastes partitus,Bicolor damselfish,Salas et al. 2009 Mar Biol 157:437-445,0,Costa Rica,Cahuita,9.777069,,,-82.839843,,,2006,1,SpAAC41,0,48,3,0.96,,
Stegastes partitus,Bicolor damselfish,Salas et al. 2009 Mar Biol 157:437-445,0,Costa Rica,Manzanillo,9.635954,,,-82.660561,,,2006,1,SpAAC41,0,92,3,0.96,,
Stegastes partitus,Bicolor damselfish,Salas et al. 2009 Mar Biol 157:437-445,0,Panama,Coral Key,9.244274,,,-82.136106,,,2006,1,SpAAC41,0,42,3,0.95,,
Amphiprion frenatus,Tomato clownfish,Sato et al. (2014) Conservation Genet. Resour. 6:685-688,1,Philippines,Puerto Galera Bay,13,30,,120,57,,,1,Af-01,0,32,3,0.739,,
Amphiprion frenatus,Tomato clownfish,Sato et al. (2014) Conservation Genet. Resour. 6:685-688,1,Philippines,Puerto Galera Bay,13,30,,120,57,,,1,Af-02,0,32,6,0.449,,
Amphiprion frenatus,Tomato clownfish,Sato et al. (2014) Conservation Genet. Resour. 6:685-688,1,Philippines,Puerto Galera Bay,13,30,,120,57,,,1,Af-03,0,31,2,0.953,,
Amphiprion frenatus,Tomato clownfish,Sato et al. (2014) Conservation Genet. Resour. 6:685-688,1,Philippines,Puerto Galera Bay,13,30,,120,57,,,1,AfAp-01,0,32,3,0.872,,
Amphiprion frenatus,Tomato clownfish,Sato et al. (2014) Conservation Genet. Resour. 6:685-688,1,Philippines,Puerto Galera Bay,13,30,,120,57,,,1,AfAp-03,0,32,5,0.842,,
Amphiprion frenatus,Tomato clownfish,Sato et al. (2014) Conservation Genet. Resour. 6:685-688,1,Philippines,Puerto Galera Bay,13,30,,120,57,,,1,AfAp-04,0,32,5,0.886,,
Amphiprion frenatus,Tomato clownfish,Sato et al. (2014) Conservation Genet. Resour. 6:685-688,1,Philippines,Puerto Galera Bay,13,30,,120,57,,,1,AfAp-05,0,32,3,0.789,,
Amphiprion frenatus,Tomato clownfish,Sato et al. (2014) Conservation Genet. Resour. 6:685-688,1,Philippines,Puerto Galera Bay,13,30,,120,57,,,1,AfAp-06,0,31,3,0.285,,
Amphiprion frenatus,Tomato clownfish,Sato et al. (2014) Conservation Genet. Resour. 6:685-688,1,Philippines,Puerto Galera Bay,13,30,,120,57,,,1,AfAp-07,0,32,4,0.897,,
Amphiprion frenatus,Tomato clownfish,Sato et al. (2014) Conservation Genet. Resour. 6:685-688,1,Philippines,Puerto Galera Bay,13,30,,120,57,,,1,AfAp-08,0,32,5,0.823,,
Amphiprion frenatus,Tomato clownfish,Sato et al. (2014) Conservation Genet. Resour. 6:685-688,1,Philippines,Puerto Galera Bay,13,30,,120,57,,,1,AfAp-09,0,32,3,0.607,,
Amphiprion frenatus,Tomato clownfish,Sato et al. (2014) Conservation Genet. Resour. 6:685-688,1,Philippines,Puerto Galera Bay,13,30,,120,57,,,1,AfAp-10,0,32,4,0.872,,
Amphiprion perideraion,Pink anemonefish,Sato et al. (2014) Conservation Genet. Resour. 6:685-688,1,Philippines,Puerto Galera Bay,13,30,,120,57,,,1,Ap-01,0,32,4,0.858,,
Amphiprion perideraion,Pink anemonefish,Sato et al. (2014) Conservation Genet. Resour. 6:685-688,1,Philippines,Puerto Galera Bay,13,30,,120,57,,,1,Ap-02,0,32,3,0.668,,
